Harvest year,plot,section,year of wheat,Previous crop,wheat variety,Fertilizer code,Number of N splits,Fertilizer N,Fertilizer P,Fertilizer K,Fertilizer Mg,FYM,Notes,grain ,straw,hfn,hlwt,tgw,n_grain,n_straw,p_grain,p_straw,s_grain,s_straw
1997,21,5,1,Potatoes,Hereward,FYM N2,1,96,0,0,0,35,,9.57,4.4,,,36.25,2.349,0.902,0.351,0.12,0.145,0.145
1997,22,5,1,Potatoes,Hereward,FYM,0,0,0,0,0,35,,9.44,5.33,,,36.6,2.232,0.86,0.316,0.126,0.138,0.133
1998,1,3,1,Forage maize,Hereward,FYM N4 PK,1,192,35,90,0,35,,9.25,8.84,,,37.75,2.332,0.946,0.347,0.162,0.127,0.162
1998,3,3,1,Forage maize,Hereward,Nil,0,0,0,0,0,0,,1.42,0.57,,,38.7,1.515,0.252,0.359,0.112,0.111,0.169
1998,5,3,1,Forage maize,Hereward,PK Mg,0,0,35,90,12,0,,1.61,0.6,,,40.1,1.513,0.265,0.354,0.145,0.123,0.18
1998,6,3,1,Forage maize,Hereward,N1 PKMg,1,48,35,90,12,0,,3.93,2.86,,,42.5,1.273,0.259,0.33,0.096,0.099,0.095
1998,7,3,1,Forage maize,Hereward,N2 PKMg,1,96,35,90,12,0,,6.41,4.24,,,45.05,1.361,0.283,0.314,0.087,0.109,0.087
1998,8,3,1,Forage maize,Hereward,N3PKMg,1,144,35,90,12,0,,7.92,5.16,,,43,1.478,0.355,0.351,0.085,0.107,0.1
1998,9,3,1,Forage maize,Hereward,N4 PKMg,1,192,35,90,12,0,,8.96,5.79,,,43,1.643,0.46,0.326,0.086,0.116,0.121
1998,10,3,1,Forage maize,Hereward,N2,1,96,0,0,0,0,,5.5,3.21,,,41.9,1.417,0.266,0.279,0.033,0.096,0.079
1998,11,3,1,Forage maize,Hereward,N2 P,1,96,35,0,0,0,,5.5,2.7,,,41.05,1.405,0.358,0.327,0.085,0.1,0.098
1998,12,3,1,Forage maize,Hereward,N2 P Na,1,96,35,0,0,0,,5.35,3.22,,,41.7,1.408,0.319,0.328,0.085,0.1,0.1
1998,13,3,1,Forage maize,Hereward,N2 PK ,1,96,35,90,0,0,,5.54,3.71,,,42.8,1.395,0.284,0.324,0.077,0.109,0.092
1998,14,3,1,Forage maize,Hereward,N2 PKMg*,1,96,35,90,30,0,,5.73,3.82,,,41.75,1.344,0.274,0.311,0.079,0.112,0.11
1998,15,3,1,Forage maize,Hereward,N5 PKMg,1,240,35,90,12,0,,9.84,6.26,,,42.45,1.856,0.563,0.341,0.099,0.126,0.146
1998,16,3,1,Forage maize,Hereward,N6 PKMg,1,288,35,90,12,0,,9.35,6.93,,,40.8,2.044,0.696,0.32,0.104,0.132,0.177
1998,17,3,1,Forage maize,Hereward,N1+N3 1/2[PKMg](A),2 (N1 autumn),192,18,45,6,0,,8.1,5.68,,,43.5,1.596,0.364,0.318,0.062,0.113,0.097
1998,18,3,1,Forage maize,Hereward,N0+N3 1/2[PKMg](A),1,144,18,45,6,0,,7.53,5.05,,,43.7,1.522,0.358,0.335,0.07,0.116,0.092
1998,19,3,1,Forage maize,Hereward,( C),0,0,0,0,0,0,,2.08,0.64,,,39.5,1.551,0.298,0.348,0.15,0.121,0.215
1998,21,3,1,Forage maize,Hereward,FYM N2,1,96,0,0,0,35,,10.01,8.61,,,41.35,2.099,0.562,0.363,0.159,0.128,0.115
1998,22,3,1,Forage maize,Hereward,FYM,0,0,0,0,0,35,,7.8,5.54,,,46.4,1.777,0.349,0.345,0.152,0.113,0.091
1999,1,2,1,Forage maize,Hereward,FYM N4 PK,1,192,35,90,0,35,,10.07,7.96,359,81,41.4,2.06,0.432,0.365,0.104,0.143,0.131
1999,3,2,1,Forage maize,Hereward,Nil,0,0,0,0,0,0,,1.32,0.42,300,81,37.9,1.573,0.243,0.395,0.149,0.135,0.256
1999,5,2,1,Forage maize,Hereward,PK Mg,0,0,35,90,12,0,,1.59,0.77,304,80.3,38.7,1.547,0.256,0.414,0.18,0.135,0.282
1999,6,2,1,Forage maize,Hereward,N1 PKMg,1,48,35,90,12,0,,4.26,2.63,265,78.3,40,1.227,0.239,0.361,0.089,0.112,0.123
1999,7,2,1,Forage maize,Hereward,N2 PKMg,1,96,35,90,12,0,,6.97,4.19,301,78.8,43.1,1.348,0.266,0.332,0.069,0.115,0.104
1999,8,2,1,Forage maize,Hereward,N3PKMg,1,144,35,90,12,0,,9,4.85,326,80.1,42,1.522,0.314,0.333,0.07,0.123,0.124
1999,9,2,1,Forage maize,Hereward,N4 PKMg,1,192,35,90,12,0,,9.74,5.25,346,81.2,43,1.738,0.38,0.329,0.065,0.134,0.138
1999,10,2,1,Forage maize,Hereward,N2,1,96,0,0,0,0,,6.31,3.12,293,79.3,41.3,1.451,0.221,0.294,0.025,0.11,0.075
1999,11,2,1,Forage maize,Hereward,N2 P,1,96,35,0,0,0,,6.76,3.23,295,79.7,42.7,1.413,0.27,0.331,0.055,0.11,0.085
1999,12,2,1,Forage maize,Hereward,N2 P Na,1,96,35,0,0,0,,6.74,3.26,306,80,43.2,1.375,0.25,0.335,0.045,0.112,0.093
1999,13,2,1,Forage maize,Hereward,N2 PK ,1,96,35,90,0,0,,6.17,3.29,297,78.7,42.8,1.321,0.263,0.307,0.061,0.11,0.103
1999,14,2,1,Forage maize,Hereward,N2 PKMg*,1,96,35,90,30,0,,6.72,3.15,291,79,43.6,1.332,0.266,0.316,0.056,0.112,0.105
1999,15,2,1,Forage maize,Hereward,N5 PKMg,1,240,35,90,12,0,,9.1,4.81,345,79.8,42.5,2.034,0.484,0.326,0.064,0.146,0.168
1999,16,2,1,Forage maize,Hereward,N6 PKMg,1,288,35,90,12,0,,9.93,5.94,349,82,43.5,2.239,0.612,0.345,0.085,0.155,0.184
1999,17,2,1,Forage maize,Hereward,N0+N3 1/2[PKMg](A),1,144,18,45,6,0,,8.62,4.02,305,80.7,44.9,1.582,0.268,0.315,0.034,0.122,0.096
1999,18,2,1,Forage maize,Hereward,N1+N3 1/2[PKMg](A),2 (N1 autumn),192,18,45,6,0,,8.96,4.46,335,80.8,45.3,1.69,0.294,0.301,0.035,0.122,0.107
1999,19,2,1,Forage maize,Hereward,( C),0,0,0,0,0,0,,1.72,0.62,289,80.6,38.8,1.587,0.233,0.384,0.131,0.131,0.209
1999,21,2,1,Forage maize,Hereward,FYM N2,1,96,0,0,0,35,,9.52,7.56,352,80.7,44.1,1.689,0.315,0.358,0.113,0.128,0.095
1999,22,2,1,Forage maize,Hereward,FYM,0,0,0,0,0,35,,6.47,4.12,319,80.9,47.5,1.625,0.264,0.372,0.21,0.132,0.212
2000,1,7,1,Forage maize,Hereward,FYM N4 PK,1,192,35,90,0,35,,8.84,5.4,361,78.5,39.9,2.209,0.585,0.377,0.13,0.144,0.129
2000,3,7,1,Forage maize,Hereward,Nil,0,0,0,0,0,0,,1.12,0.56,331,78.9,35.9,1.502,0.248,0.374,0.128,0.132,0.192
2000,5,7,1,Forage maize,Hereward,PK Mg,0,0,35,90,12,0,,1.51,0.87,305,77,39.8,1.538,0.339,0.394,0.175,0.135,0.319
2000,6,7,1,Forage maize,Hereward,N1 PKMg,1,48,35,90,12,0,,3.56,1.74,284,77.5,39.7,1.261,0.268,0.336,0.094,0.108,0.158
2000,7,7,1,Forage maize,Hereward,N2 PKMg,1,96,35,90,12,0,,5.81,2.5,310,77.9,39,1.417,0.25,0.341,0.069,0.113,0.091
2000,8,7,1,Forage maize,Hereward,N3PKMg,1,144,35,90,12,0,,7.69,3.1,349,78.5,41.4,1.573,0.317,0.335,0.067,0.122,0.101
2000,9,7,1,Forage maize,Hereward,N4 PKMg,1,192,35,90,12,0,,9.14,3.87,365,77,41.3,1.828,0.42,0.347,0.071,0.136,0.138
2000,10,7,1,Forage maize,Hereward,N2,1,96,0,0,0,0,,5,1.51,342,77.8,38.1,1.529,0.248,0.308,0.03,0.116,0.086
2000,11,7,1,Forage maize,Hereward,N2 P,1,96,35,0,0,0,,5.74,2.19,307,78.4,36.5,1.373,0.319,0.342,0.07,0.112,0.089
2000,12,7,1,Forage maize,Hereward,N2 P Na,1,96,35,0,0,0,,5.78,1.9,324,78.1,38.5,1.393,0.308,0.326,0.065,0.115,0.107
2000,13,7,1,Forage maize,Hereward,N2 PK ,1,96,35,90,0,0,,5.58,2.42,335,78.5,39.9,1.396,0.273,0.344,0.071,0.114,0.099
2000,14,7,1,Forage maize,Hereward,N2 PKMg*,1,96,35,90,30,0,,5.58,2.49,341,78,35,1.422,0.267,0.343,0.066,0.117,0.111
2000,15,7,1,Forage maize,Hereward,N5 PKMg,1,240,35,90,12,0,,9.01,4.2,371,78.5,40.9,2.037,0.596,0.347,0.094,0.147,0.181
2000,16,7,1,Forage maize,Hereward,N6 PKMg,1,288,35,90,12,0,,8.46,4.42,370,78.8,39.6,2.26,0.728,0.356,0.086,0.155,0.161
2000,17,7,1,Forage maize,Hereward,N1+N3 1/2[PKMg](A),2 (N1 autumn),192,18,45,6,0,,8.25,3.42,347,79.4,38.2,1.678,0.328,0.324,0.058,0.12,0.102
2000,18,7,1,Forage maize,Hereward,N0+N3 1/2[PKMg](A),1,144,18,45,6,0,,7.73,3.12,323,78.9,38.1,1.648,0.329,0.331,0.062,0.12,0.101
2000,19,7,1,Forage maize,Hereward,( C),0,0,0,0,0,0,,1.47,0.63,341,77.2,37.8,1.512,0.312,0.368,0.158,0.124,0.218
2000,21,7,1,Forage maize,Hereward,FYM N2,1,96,0,0,0,35,,8.16,5.1,352,78.3,42.9,1.672,0.366,0.36,0.142,0.121,0.105
2000,22,7,1,Forage maize,Hereward,FYM,0,0,0,0,0,35,,5.75,4.1,308,78.4,45.1,1.577,0.238,0.352,0.138,0.124,0.108
2001,1,4,1,Forage maize,Hereward,(FYM) N4,1,192,0,0,0,0,,5.25,3.02,293,78.1,33.9,2.368,0.699,0.383,0.119,0.15,0.137
2001,3,4,1,Forage maize,Hereward,Nil,0,0,0,0,0,0,,0.51,0.2,262,78.5,30.1,2.025,0.418,0.409,0.122,0.144,0.128
2001,5,4,1,Forage maize,Hereward,(P)KMg,0,0,0,90,12,0,,0.66,0.66,245,77.2,29.7,2.005,0.524,0.409,0.17,0.146,0.29
2001,6,4,1,Forage maize,Hereward,N1 (P)KMg,1,48,0,90,12,0,,2.69,1.85,210,77.2,34.3,1.548,0.318,0.366,0.078,0.114,0.068
2001,7,4,1,Forage maize,Hereward,N2 (P)KMg,1,96,0,90,12,0,,4.42,2.62,245,76.8,33.5,1.679,0.368,0.339,0.077,0.118,0.075
2001,8,4,1,Forage maize,Hereward,N3(P)KMg,1,144,0,90,12,0,,5.56,3.13,229,78.3,32.4,1.864,0.387,0.334,0.066,0.124,0.082
2001,9,4,1,Forage maize,Hereward,N4 (P)KMg,1,192,0,90,12,0,,6.14,3.52,249,78.1,32,2.008,0.499,0.337,0.065,0.136,0.099
2001,10,4,1,Forage maize,Hereward,N4,1,192,0,0,0,0,,4.82,2.27,295,78.8,34.7,2.141,0.479,0.286,0.031,0.138,0.081
2001,11,4,1,Forage maize,Hereward,N4 P Mg,1,192,35,0,12,0,,3.92,1.55,266,75.7,29.9,2.002,0.573,0.322,0.07,0.145,0.11
2001,12,4,1,Forage maize,Hereward,N1+3+1(P)K2Mg2,3,240,0,180,24,0,,6.03,3.47,273,79.2,35.1,2.289,0.491,0.339,0.057,0.148,0.101
2001,13,4,1,Forage maize,Hereward,N4 PK ,1,192,35,90,0,0,,5.11,2.92,262,78.6,32.3,1.988,0.513,0.366,0.089,0.137,0.109
2001,14,4,1,Forage maize,Hereward,N4 PK*(Mg*),1,192,35,90,0,0,,5.37,2.95,243,78.3,35.7,1.997,0.456,0.369,0.076,0.13,0.085
2001,15,4,1,Forage maize,Hereward,N5 (P)KMg,1,240,0,90,12,0,,6.44,4.01,271,79.1,34.3,2.21,0.642,0.335,0.088,0.148,0.131
2001,16,4,1,Forage maize,Hereward,N6 (P)KMg,1,288,0,90,12,0,,6.35,3.63,335,79,32.2,2.442,0.878,0.328,0.092,0.155,0.171
2001,17,4,1,Forage maize,Hereward,N1+4+1 PKMg,3,288,35,90,12,0,,7.21,4.23,299,78.9,34.2,2.377,0.642,0.349,0.061,0.152,0.118
2001,18,4,1,Forage maize,Hereward,N1+2+1 PKMg,3,192,35,90,12,0,,6.47,3.74,274,79.3,35.6,2.134,0.541,0.338,0.074,0.143,0.111
2001,19,4,1,Forage maize,Hereward,N1+1+1 KMg,3,144,0,90,12,0,,4.26,2.75,238,78.9,38,2.002,0.406,0.311,0.063,0.134,0.091
2001,21,4,1,Forage maize,Hereward,FYM N2,1,96,0,0,0,35,,4.27,2.58,224,77.9,34.5,1.949,0.471,0.376,0.111,0.129,0.094
2001,22,4,1,Forage maize,Hereward,FYM,0,0,0,0,0,35,,1.7,1.11,184,77.9,36.6,2.173,0.464,0.43,0.188,0.149,0.15
2002,1,5,1,Forage maize,Hereward,(FYM) N4,1,192,0,0,0,0,,11.24,6.97,235,79.1,39.3,1.81,0.56,0.381,0.101,,
2002,3,5,1,Forage maize,Hereward,Nil,0,0,0,0,0,0,,1.54,0.5,201,78,38.6,1.56,0.29,0.374,0.086,,
2002,5,5,1,Forage maize,Hereward,(P)KMg,0,0,0,90,12,0,,1.68,0.62,176,77,37.8,1.54,0.46,0.361,0.115,,
2002,6,5,1,Forage maize,Hereward,N1 (P)KMg,1,48,0,90,12,0,,3.87,1.65,115,76.2,37.6,1.38,0.32,0.352,0.079,,
2002,7,5,1,Forage maize,Hereward,N2 (P)KMg,1,96,0,90,12,0,,5.85,2.93,153,76.7,41.6,1.48,0.29,0.358,0.075,,
2002,8,5,1,Forage maize,Hereward,N3(P)KMg,1,144,0,90,12,0,,7.37,3.59,198,77.6,40.7,1.65,0.36,0.344,0.08,,
2002,9,5,1,Forage maize,Hereward,N4 (P)KMg,1,192,0,90,12,0,,9.13,4.47,216,77.6,39.7,1.93,0.46,0.366,0.08,,
2002,10,5,1,Forage maize,Hereward,N4,1,192,0,0,0,0,,9.81,4.34,165,79.3,38.8,1.99,0.47,0.3,0.05,,
2002,11,5,1,Forage maize,Hereward,N4 P Mg,1,192,35,0,12,0,,8.28,3.33,251,77.4,37.4,1.8,0.56,0.331,0.093,,
2002,12,5,1,Forage maize,Hereward,N1+3+1(P)K2Mg2,3,240,0,180,24,0,,9.97,4.53,208,77.7,40.8,1.98,0.46,0.366,0.08,,
2002,13,5,1,Forage maize,Hereward,N4 PK ,1,192,35,90,0,0,,8.14,4.18,192,77,38.3,1.92,0.48,0.357,0.108,,
2002,14,5,1,Forage maize,Hereward,N4 PK*(Mg*),1,192,35,90,0,0,,8.8,4.12,196,78.3,40.8,1.81,0.46,0.326,0.09,,
2002,15,5,1,Forage maize,Hereward,N5 (P)KMg,1,240,0,90,12,0,,10.01,5.21,194,78,40.1,2.09,0.61,0.367,0.094,,
2002,16,5,1,Forage maize,Hereward,N6 (P)KMg,1,288,0,90,12,0,,10.61,5.32,178,77.9,38.3,2.3,0.8,0.352,0.099,,
2002,17,5,1,Forage maize,Hereward,N1+4+1 PKMg,3,288,35,90,12,0,,10.66,5.38,204,79.1,42.5,2.17,0.63,0.308,0.059,,
2002,18,5,1,Forage maize,Hereward,N1+2+1 PKMg,3,192,35,90,12,0,,9.16,3.73,241,77.5,41.5,1.83,0.37,0.336,0.049,,
2002,19,5,1,Forage maize,Hereward,N1+1+1 KMg,3,144,0,90,12,0,,7.47,3.76,183,78.5,40.3,1.74,0.33,0.326,0.033,,
2002,21,5,1,Forage maize,Hereward,FYM N2,1,96,0,0,0,35,,10.46,5.47,253,77.8,43,1.69,0.44,0.384,0.103,,
2002,22,5,1,Forage maize,Hereward,FYM,0,0,0,0,0,35,,5.86,3.84,274,78.2,43,2.02,0.33,0.363,0.125,,
2003,1,3,1,Forage maize,Hereward,(FYM) N4,1,192,0,0,0,0,,9.58,4.52,285,80.2,41.7,2.42,0.47,0.376,0.055,0.161,0.128
2003,3,3,1,Forage maize,Hereward,Nil,0,0,0,0,0,0,,1.53,0.16,283,79,32.7,1.52,0.25,0.354,0.049,0.124,0.09
2003,5,3,1,Forage maize,Hereward,(P)KMg,0,0,0,90,12,0,,1.68,0.3,272,78,35.4,1.48,0.26,0.349,0.085,0.138,0.128
2003,6,3,1,Forage maize,Hereward,N1 (P)KMg,1,48,0,90,12,0,,4.35,1.25,262,76.5,38.4,1.41,0.23,0.332,0.035,0.118,0.077
2003,7,3,1,Forage maize,Hereward,N2 (P)KMg,1,96,0,90,12,0,,6.41,1.94,326,78.1,42.2,1.66,0.26,0.342,0.031,0.131,0.096
2003,8,3,1,Forage maize,Hereward,N3(P)KMg,1,144,0,90,12,0,,7.91,2.46,343,79.2,40.7,1.92,0.32,0.347,0.036,0.146,0.143
2003,9,3,1,Forage maize,Hereward,N4 (P)KMg,1,192,0,90,12,0,,8.19,2.69,318,79.6,37.9,2.14,0.41,0.307,0.033,0.163,0.15
2003,10,3,1,Forage maize,Hereward,N4,1,192,0,0,0,0,,4.54,1.08,344,79.1,36.7,2.11,0.42,0.188,0.017,0.146,0.085
2003,11,3,1,Forage maize,Hereward,N4 P Mg,1,192,35,0,12,0,,4.49,1.06,378,74,32,2.03,0.71,0.277,0.063,0.166,0.197
2003,12,3,1,Forage maize,Hereward,N1+3+1(P)K2Mg2,3,240,0,180,24,0,,8.04,2.88,360,79.9,41.7,2.42,0.5,0.3,0.03,0.155,0.185
2003,13,3,1,Forage maize,Hereward,N4 PK ,1,192,35,90,0,0,,7.9,2.31,306,79.6,39.9,2.32,0.41,0.318,0.033,0.161,0.164
2003,14,3,1,Forage maize,Hereward,N4 PK*(Mg*),1,192,35,90,0,0,,7.65,1.87,357,79.1,39.6,2.34,0.41,0.335,0.032,0.146,0.09
2003,15,3,1,Forage maize,Hereward,N5 (P)KMg,1,240,0,90,12,0,,8.52,3.02,315,80.3,40.2,2.52,0.51,0.339,0.038,0.17,0.192
2003,16,3,1,Forage maize,Hereward,N6 (P)KMg,1,288,0,90,12,0,,8.56,3.77,334,80.2,42.5,2.63,0.66,0.309,0.045,0.169,0.181
2003,17,3,1,Forage maize,Hereward,N1+4+1 PKMg,3,288,35,90,12,0,,8.81,3.43,361,80.6,39.4,2.53,0.51,0.272,0.031,0.167,0.162
2003,18,3,1,Forage maize,Hereward,N1+2+1 PKMg,3,192,35,90,12,0,,8.23,2.93,343,80.4,42.4,2.26,0.39,0.262,0.023,0.159,0.159
2003,19,3,1,Forage maize,Hereward,N1+1+1 KMg,3,144,0,90,12,0,,6.75,2.41,334,79.3,40.4,1.94,0.32,0.289,0.023,0.14,0.118
2003,21,3,1,Forage maize,Hereward,FYM N2,1,96,0,0,0,35,,8.68,3.87,313,79.5,42.1,1.9,0.34,0.396,0.063,0.127,0.083
2003,22,3,1,Forage maize,Hereward,FYM,0,0,0,0,0,35,,5.64,2.77,289,79.4,42.6,1.61,0.26,0.39,0.101,0.121,0.074
2004,1,2,1,Forage maize,Hereward,(FYM) N4,1,192,0,0,0,0,,9.2,3.71,213,77.9,43.6,2.53,0.58,0.36,0.081,0.152,0.09
2004,3,2,1,Forage maize,Hereward,Nil,0,0,0,0,0,0,,1.29,0.25,301,,37,1.46,0.27,0.342,0.065,0.119,0.078
2004,5,2,1,Forage maize,Hereward,(P)KMg,0,0,0,90,12,0,,1.53,0.52,260,,38.3,1.38,0.27,0.346,0.075,0.121,0.085
2004,6,2,1,Forage maize,Hereward,N1 (P)KMg,1,48,0,90,12,0,,3.76,1.37,271,76.7,43.9,1.42,0.26,0.299,0.038,0.113,0.059
2004,7,2,1,Forage maize,Hereward,N2 (P)KMg,1,96,0,90,12,0,,5.61,1.78,267,77.8,47,1.93,0.33,0.322,0.048,0.133,0.068
2004,8,2,1,Forage maize,Hereward,N3(P)KMg,1,144,0,90,12,0,,7.35,2.45,280,77.6,48,2.16,0.35,0.333,0.049,0.13,0.074
2004,9,2,1,Forage maize,Hereward,N4 (P)KMg,1,192,0,90,12,0,,8.35,3.19,268,78.3,44.8,2.38,0.46,0.275,0.039,0.129,0.087
2004,10,2,1,Forage maize,Hereward,N4,1,192,0,0,0,0,,5.45,1.88,308,78.3,39.7,2.01,0.33,0.192,0.013,0.128,0.057
2004,11,2,1,Forage maize,Hereward,N4 P Mg,1,192,35,0,12,0,,6.98,1.95,291,78.5,43.7,2.15,0.47,0.254,0.038,0.144,0.092
2004,12,2,1,Forage maize,Hereward,N1+3+1(P)K2Mg2,3,240,0,180,24,0,,8.05,3.74,232,77.8,45.6,2.48,0.5,0.284,0.038,0.161,0.102
2004,13,2,1,Forage maize,Hereward,N4 PK ,1,192,35,90,0,0,,7.25,2.73,280,78.6,43.3,2.54,0.52,0.287,0.049,0.153,0.089
2004,14,2,1,Forage maize,Hereward,N4 PK*(Mg*),1,192,35,90,0,0,,7.05,2.48,265,77.7,44.1,2.5,0.49,0.289,0.051,0.145,0.074
2004,15,2,1,Forage maize,Hereward,N5 (P)KMg,1,240,0,90,12,0,,8.62,3.15,251,77,43.6,2.75,0.66,0.313,0.059,0.162,0.11
2004,16,2,1,Forage maize,Hereward,N6 (P)KMg,1,288,0,90,12,0,,8.45,2.92,236,77.2,41.5,2.69,0.69,0.271,0.043,0.158,0.127
2004,17,2,1,Forage maize,Hereward,N1+4+1 PKMg,3,288,35,90,12,0,,8.8,3.89,219,78.5,41.8,2.5,0.68,0.244,0.043,0.14,0.123
2004,18,2,1,Forage maize,Hereward,N1+2+1 PKMg,3,192,35,90,12,0,,8.08,3.75,246,78.4,43.9,2.25,0.48,0.262,0.037,0.157,0.101
2004,19,2,1,Forage maize,Hereward,N1+1+1 KMg,3,144,0,90,12,0,,6.74,2.83,285,78.8,44.9,1.95,0.35,0.247,0.028,0.125,0.076
2004,21,2,1,Forage maize,Hereward,FYM N2,1,96,0,0,0,35,,9.06,4.71,220,76.8,45.7,2.08,0.43,0.341,0.07,0.132,0.074
2004,22,2,1,Forage maize,Hereward,FYM,0,0,0,0,0,35,,6.44,3.45,233,76.8,44.2,1.75,0.36,0.352,0.11,0.122,0.066
2005,1,7,1,Forage maize,Hereward,(FYM) N4,1,192,0,0,0,0,,9.55,5.71,311,82.9,37.7,2.23,0.54,0.356,0.085,0.137,0.112
2005,3,7,1,Forage maize,Hereward,Nil,0,0,0,0,0,0,,1.33,0.09,258,81.5,36,1.41,0.29,0.364,0.049,0.12,0.093
2005,5,7,1,Forage maize,Hereward,(P)KMg,0,0,0,90,12,0,,1.77,0.19,287,81.9,38.9,1.62,0.31,0.387,0.1,0.126,0.155
2005,6,7,1,Forage maize,Hereward,N1 (P)KMg,1,48,0,90,12,0,,3.93,0.78,225,79.1,39.9,1.29,0.28,0.332,0.054,0.111,0.115
2005,7,7,1,Forage maize,Hereward,N2 (P)KMg,1,96,0,90,12,0,,5.45,1.62,281,79.6,40.3,1.41,0.32,0.337,0.052,0.113,0.11
2005,8,7,1,Forage maize,Hereward,N3(P)KMg,1,144,0,90,12,0,,6.49,1.98,315,80.7,39.3,1.52,0.33,0.31,0.042,0.121,0.111
2005,9,7,1,Forage maize,Hereward,N4 (P)KMg,1,192,0,90,12,0,,8.66,3.95,383,82.5,37.8,1.8,0.49,0.311,0.043,0.141,0.146
2005,10,7,1,Forage maize,Hereward,N4,1,192,0,0,0,0,,5.77,1.17,366,81.6,37.3,1.89,0.42,0.221,0.023,0.125,0.099
2005,11,7,1,Forage maize,Hereward,N4 P Mg,1,192,35,0,12,0,,4.31,1.15,346,78.6,26.3,1.81,0.77,0.289,0.075,0.156,0.218
2005,12,7,1,Forage maize,Hereward,N1+3+1(P)K2Mg2,3,240,0,180,24,0,,8.86,3.35,399,82.4,37,2.04,0.5,0.311,0.046,0.152,0.194
2005,13,7,1,Forage maize,Hereward,N4 PK ,1,192,35,90,0,0,,7.84,3.05,377,82.3,37.6,1.77,0.42,0.3,0.041,0.122,0.13
2005,14,7,1,Forage maize,Hereward,N4 PK*(Mg*),1,192,35,90,0,0,,8.05,3.11,384,82.5,38.6,1.79,0.4,0.303,0.041,0.11,0.074
2005,15,7,1,Forage maize,Hereward,N5 (P)KMg,1,240,0,90,12,0,,8.88,3.91,331,83,37.6,2.11,0.52,0.288,0.037,0.133,0.173
2005,16,7,1,Forage maize,Hereward,N6 (P)KMg,1,288,0,90,12,0,,8.74,4.75,423,82.4,34.4,2.41,0.75,0.293,0.056,0.152,0.194
2005,17,7,1,Forage maize,Hereward,N1+4+1 PKMg,3,288,35,90,12,0,,9.07,5,424,82.4,35.8,2.39,0.73,0.278,0.049,0.164,0.213
2005,18,7,1,Forage maize,Hereward,N1+2+1 PKMg,3,192,35,90,12,0,,9.07,4.84,392,83.1,36.7,1.88,0.44,0.294,0.037,0.145,0.157
2005,19,7,1,Forage maize,Hereward,N1+1+1 KMg,3,144,0,90,12,0,,7.2,2.83,237,80.6,41.6,1.53,0.31,0.296,0.026,0.121,0.091
2005,21,7,1,Forage maize,Hereward,FYM N3,1,144,0,0,0,35,,9.32,5.02,382,82.2,37.1,1.93,0.41,0.361,0.078,0.123,0.087
2005,22,7,1,Forage maize,Hereward,FYM,0,0,0,0,0,35,,5.66,1.88,217,80.2,41.4,1.44,0.27,0.335,0.088,0.105,0.094
2006,1,4,1,Forage maize,Hereward,(FYM) N4,1,192,0,0,0,0,,10.1,6.04,74,76.2,39.1,2.17,0.48,0.331,0.078,0.123,0.082
2006,3,4,1,Forage maize,Hereward,Nil,0,0,0,0,0,0,,1.79,0.54,220,,38.4,1.55,0.27,0.324,0.061,0.103,0.068
2006,5,4,1,Forage maize,Hereward,(P)KMg,0,0,0,90,12,0,,1.96,0.67,194,,38.9,1.58,0.28,0.341,0.092,0.104,0.11
2006,6,4,1,Forage maize,Hereward,N1 (P)KMg,1,48,0,90,12,0,,4.41,1.97,148,74.7,39,1.3,0.25,0.289,0.041,0.083,0.07
2006,7,4,1,Forage maize,Hereward,N2 (P)KMg,1,96,0,90,12,0,,7.07,3.54,103,73.2,38.9,1.42,0.3,0.292,0.038,0.094,0.071
2006,8,4,1,Forage maize,Hereward,N3(P)KMg,1,144,0,90,12,0,,8.82,4.12,99,75.2,38.8,1.69,0.34,0.282,0.037,0.103,0.076
2006,9,4,1,Forage maize,Hereward,N4 (P)KMg,1,192,0,90,12,0,,9.53,5.31,77,75.8,38.3,2,0.42,0.295,0.042,0.125,0.092
2006,10,4,1,Forage maize,Hereward,N4,1,192,0,0,0,0,,6.15,1.92,115,73.5,33.6,2.09,0.45,0.209,0.018,0.115,0.082
2006,11,4,1,Forage maize,Hereward,N4 P Mg,1,192,35,0,12,0,,5.84,2.12,190,72.5,29,2.03,0.76,0.294,0.068,0.146,0.173
2006,12,4,1,Forage maize,Hereward,N1+3+1(P)KMg,3,240,0,90,12,0,,9.59,4.85,107,74.5,33,2.31,0.68,0.285,0.058,0.168,0.127
2006,13,4,1,Forage maize,Hereward,N4 PK ,1,192,35,90,0,0,,9.53,4.44,72,75.2,35.9,1.99,0.39,0.323,0.059,0.147,0.084
2006,14,4,1,Forage maize,Hereward,N4 PK*(Mg*),1,192,35,90,0,0,,9.58,3.96,83,74.8,39.6,1.96,0.41,0.314,0.05,0.129,0.074
2006,15,4,1,Forage maize,Hereward,N5 (P)KMg,1,240,0,90,12,0,,9.94,5.25,66,73.2,34.3,2.25,0.58,0.314,0.063,0.164,0.108
2006,16,4,1,Forage maize,Hereward,N6 (P)KMg,1,288,0,90,12,0,,9.5,4.75,70,74.3,34.9,2.58,0.8,0.29,0.071,0.173,0.125
2006,17,4,1,Forage maize,Hereward,N1+4+1 PKMg,3,288,35,90,12,0,,9.25,4.89,75,74,33.2,2.55,0.77,0.29,0.063,0.175,0.126
